YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Consumption_Pattern,ConditionType,Condition,Sex,AgeGroup,Direct_AAF,Direct_AAF_Alternate,Indirect_AAF_Low,Indirect_AAF_Low_Alt,Indirect_AAF_Medium,Indirect_AAF_Medium_Alt,Indirect_AAF_High,Indirect_AAF_High_Alt,LocationID,ClassID,ConditionID,ConsumptionID,Stratification1ID,Stratification2ID
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.04,0.04,0.01,0.01,41,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,08,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,10,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,06,CHRONIC,CHRHEP,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.02,0.02,23,CHRONIC,CHRHEP,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.01,0.01,08,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,35-44,0.34,0.34,,,,,,,27,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP11
2006,2010,AK,Alaska,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,02,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,28,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,15-19,0.20,0.20,,,,,,,39,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP8
2006,2010,CO,Colorado,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Male,All Ages,1.00,1.00,,,,,,,08,ACUTE,ALCBLA,EXCUSE,GENM,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Male,All Ages,1.00,1.00,,,,,,,26,CHRONIC,ALCGAS,EXCUSE,GENM,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,18,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,37,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,NV,Nevada,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,0-14,0.15,0.15,,,,,,,32,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP7
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,47,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,ND,North Dakota,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Male,All Ages,0.40,0.40,,,,,,,38,CHRONIC,LIVCIR,EXCUSE,GENM,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,51,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Acute     ,Homicide,Male,All Ages,0.47,0.47,,,,,,,06,ACUTE,HOMICI,EXCUSE,GENM,AGEGRP0
2006,2010,KS,Kansas,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,45-54,0.28,0.28,,,,,,,20,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP12
2006,2010,CT,Connecticut,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,09,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Male,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,24,CHRONIC,PROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,25-34,0.37,0.37,,,,,,,28,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP10
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,28,CHRONIC,CHRHEP,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,21,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Male,All Ages,0.24,0.24,,,,,,,54,CHRONIC,ACUPAN,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Psoriasis,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,29,CHRONIC,PSORIA,EXCUSE,GENF,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,47,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,ID,Idaho,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Female,All Ages,1.00,1.00,,,,,,,16,ACUTE,ALCSUC,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Male,All Ages,0.18,0.18,,,,,,,21,ACUTE,MACHOB,EXCUSE,GENM,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,21,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Cholelithiases,Male,All Ages,,,N/A,0.00,-0.01,-0.01,-0.01,-0.01,19,CHRONIC,CHOLEL,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,28,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,21,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,36,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,12,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Female,All Ages,0.18,0.18,,,,,,,19,ACUTE,MACHOB,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,15-19,0.20,0.20,,,,,,,54,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP8
2006,2010,TN,Tennessee,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,47,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Male,All Ages,0.18,0.18,,,,,,,51,ACUTE,MTVNTR,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,29,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,21,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Acute     ,Firearm injuries,Female,All Ages,0.18,0.18,,,,,,,23,ACUTE,FIREAR,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,36,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,OK,Oklahoma,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,40,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,20-24,0.46,0.46,,,,,,,30,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP9
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Chronic   ,Spontaneous abortion (females only),Male,All Ages,0.00,0.00,,,,,,,34,CHRONIC,SPONAB,EXCUSE,GENM,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,51,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Hypertension,Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,18,CHRONIC,HYPERT,EXCUSE,GENF,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,56,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Chronic   ,Cholelithiases,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,45,CHRONIC,CHOLEL,EXCUSE,GENF,AGEGRP0
2006,2010,NM,New Mexico,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.02,0.02,35,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Chronic   ,Esophageal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,33,CHRONIC,ESOCAN,EXCUSE,GENF,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,11,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,TX,Texas,ARDI,Excessive Use,Chronic   ,Alcoholic psychosis,Female,All Ages,1.00,1.00,,,,,,,48,CHRONIC,ALCPSY,EXCUSE,GENF,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,00,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Chronic   ,Spontaneous abortion (females only),Male,All Ages,0.00,0.00,,,,,,,39,CHRONIC,SPONAB,EXCUSE,GENM,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,06,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,KS,Kansas,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,20-24,0.46,0.46,,,,,,,20,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP9
2006,2010,SC,South Carolina,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,45,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Female,All Ages,1.00,1.00,,,,,,,13,CHRONIC,ALCDSY,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Chronic   ,Cholelithiases,Female,All Ages,,,N/A,0.00,-0.01,-0.01,0.00,0.00,27,CHRONIC,CHOLEL,EXCUSE,GENF,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Esophageal varices,Male,All Ages,0.40,0.40,,,,,,,28,CHRONIC,ESOVAR,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,08,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Male,All Ages,0.84,0.84,,,,,,,47,CHRONIC,CHRPAN,EXCUSE,GENM,AGEGRP0
2006,2010,CT,Connecticut,ARDI,Excessive Use,Chronic   ,Hypertension,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,09,CHRONIC,HYPERT,EXCUSE,GENF,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,56,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Female,All Ages,0.00,0.00,,,,,,,13,CHRONIC,PROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Acute     ,Fire injuries,Female,All Ages,0.42,0.42,,,,,,,21,ACUTE,FIREIN,EXCUSE,GENF,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,26,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Male,All Ages,1.00,1.00,,,,,,,25,CHRONIC,ALCGAS,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Alcoholic myopathy,Female,All Ages,1.00,1.00,,,,,,,28,CHRONIC,ALCMYO,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Acute     ,Fire injuries,Female,All Ages,0.42,0.42,,,,,,,36,ACUTE,FIREIN,EXCUSE,GENF,AGEGRP0
2006,2010,ID,Idaho,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,16,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Female,All Ages,1.00,1.00,,,,,,,42,CHRONIC,ALCPOL,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,Esophageal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.04,0.04,05,CHRONIC,ESOCAN,EXCUSE,GENM,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Female,All Ages,1.00,1.00,,,,,,,27,CHRONIC,ALCGAS,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Acute     ,Fire injuries,Female,All Ages,0.42,0.42,,,,,,,31,ACUTE,FIREIN,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Male,All Ages,0.84,0.84,,,,,,,19,CHRONIC,CHRPAN,EXCUSE,GENM,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,24,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,24,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,04,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Male,All Ages,1.00,1.00,,,,,,,27,CHRONIC,ALCGAS,EXCUSE,GENM,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Spontaneous abortion (females only),Female,All Ages,0.04,0.04,,,,,,,18,CHRONIC,SPONAB,EXCUSE,GENF,AGEGRP0
2006,2010,ND,North Dakota,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,38,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Male,All Ages,0.84,0.84,,,,,,,18,CHRONIC,CHRPAN,EXCUSE,GENM,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,Esophageal varices,Male,All Ages,0.40,0.40,,,,,,,05,CHRONIC,ESOVAR,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,33,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,Epilepsy,Male,All Ages,0.15,0.15,,,,,,,05,CHRONIC,EPILEP,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,33,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,02,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Chronic   ,Cholelithiases,Female,All Ages,,,N/A,0.00,-0.01,-0.01,0.00,0.00,11,CHRONIC,CHOLEL,EXCUSE,GENF,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,17,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Female,All Ages,0.18,0.18,,,,,,,12,ACUTE,MACHOB,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,29,CHRONIC,SUCADY,EXCUSE,GENF,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,55-64,0.16,0.16,,,,,,,25,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP13
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,13,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,42,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,02,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Male,All Ages,0.29,0.29,,,,,,,56,ACUTE,POISON,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Female,All Ages,1.00,1.00,,,,,,,13,CHRONIC,ALCNER,EXCUSE,GENF,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Acute     ,Suicide,Male,All Ages,0.23,0.23,,,,,,,08,ACUTE,SUICID,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,28,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,41,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,15,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,55-64,0.16,0.16,,,,,,,56,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP13
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Male,All Ages,1.00,1.00,,,,,,,10,CHRONIC,ALCPOL,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Female,All Ages,1.00,1.00,,,,,,,13,CHRONIC,ALCLID,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Acute     ,Other road vehicle crashes,Male,All Ages,0.18,0.18,,,,,,,46,ACUTE,ORVACC,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Esophageal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.03,0.03,00,CHRONIC,ESOCAN,EXCUSE,GENM,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,02,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Female,All Ages,,,N/A,0.00,0.04,0.04,0.01,0.01,53,CHRONIC,LARCAN,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Male,All Ages,1.00,1.00,,,,,,,44,CHRONIC,ALCLID,EXCUSE,GENM,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,02,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,28,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,27,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.03,0.03,0.03,0.03,27,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,01,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,42,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,27,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,39,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,TX,Texas,ARDI,Excessive Use,Chronic   ,Hypertension,Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,48,CHRONIC,HYPERT,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,29,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,53,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Male,All Ages,1.00,1.00,,,,,,,10,CHRONIC,ALCCAR,EXCUSE,GENM,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Female,All Ages,1.00,1.00,,,,,,,42,ACUTE,ALCSUC,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,46,CHRONIC,BRECAN,EXCUSE,GENF,AGEGRP0
2006,2010,TX,Texas,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Male,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,48,CHRONIC,SUCADY,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,56,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,NV,Nevada,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Female,All Ages,1.00,1.00,,,,,,,32,CHRONIC,ALCPOL,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.02,0.02,0.04,0.04,21,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Epilepsy,Female,All Ages,0.15,0.15,,,,,,,29,CHRONIC,EPILEP,EXCUSE,GENF,AGEGRP0
